x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,label,description
0.4731834828853607,0.47200119495391846,-0.9572226405143738,0.9997761845588684,0.4986228346824646,0.40723717212677,-0.902215838432312,0.9996591806411743,0.5118526816368103,0.4098959267139435,-0.902215838432312,0.9996411800384521,0.5275028347969055,0.41369307041168213,-0.9024671316146851,0.9996234178543091,0.4487936496734619,0.3962111473083496,-0.912441611289978,0.9996095299720764,0.430012047290802,0.3929194211959839,-0.9119452238082886,0.9995515942573547,0.41476136445999146,0.39146995544433594,-0.9120704531669617,0.9994932413101196,0.5497835874557495,0.4637276232242584,-0.5128123760223389,0.9996709823608398,0.3949228525161743,0.4345356523990631,-0.5555609464645386,0.9996680021286011,0.4984110891819,0.5676615238189697,-0.8097231984138489,0.9997814297676086,0.4374617636203766,0.5561257600784302,-0.8228429555892944,0.9997839331626892,0.6442752480506897,0.8918581008911133,-0.3106237053871155,0.9954245686531067,0.2510325610637665,0.8018736839294434,-0.3825249671936035,0.9917859435081482,0.6719628572463989,1.1314663887023926,-0.36210936307907104,0.058618687093257904,0.00946858525276184,1.0911574363708496,-0.867163360118866,0.28169435262680054,0.7095143795013428,1.694764494895935,-0.7001792788505554,0.03939298540353775,0.02753332257270813,1.0459113121032715,-1.8147661685943604,0.2903028428554535,0.7326291799545288,1.8303717374801636,-0.7842422723770142,0.061851922422647476,0.009638845920562744,1.0453349351882935,-1.9873987436294556,0.27140185236930847,0.6914357542991638,1.8051263093948364,-0.8161433339118958,0.09735149145126343,0.09586450457572937,0.8888026475906372,-1.9802452325820923,0.3401033282279968,0.6733498573303223,1.7604656219482422,-0.7313218116760254,0.10504238307476044,0.09915760159492493,0.9206733703613281,-1.8441565036773682,0.37734004855155945,0.5560078620910645,1.753746747970581,-0.015561339445412159,0.0007486619870178401,0.27782317996025085,1.7340850830078125,0.01963617466390133,0.0006185728125274181,0.5479013919830322,2.4837942123413086,0.29235780239105225,0.0002803344395942986,0.2979625463485718,2.4607431888580322,0.33365169167518616,9.914876136463135e-05,0.549856960773468,3.1192290782928467,1.0327662229537964,1.4487111002381425e-05,0.30018091201782227,3.0776004791259766,1.030042290687561,1.5837842965993332e-06,0.5527065992355347,3.2236366271972656,1.073211908340454,6.275851774262264e-06,0.29379814863204956,3.1733479499816895,1.0871139764785767,2.1389571429608623e-06,0.5091678500175476,3.330991506576538,0.5425636768341064,7.08502466295613e-06,0.34264230728149414,3.299832582473755,0.4967902600765228,5.237253844825318e-06,agreeing,A person nodding or showing agreement through gestures.
0.4731203019618988,0.4739551544189453,-1.0225566625595093,0.9996870756149292,0.4985692501068115,0.4070737659931183,-0.9621356129646301,0.9995421171188354,0.5117101669311523,0.4096801280975342,-0.9621804356575012,0.9995162487030029,0.527277410030365,0.41335052251815796,-0.9624738693237305,0.999491274356842,0.4488382935523987,0.39628681540489197,-0.982562243938446,0.9994785785675049,0.4300829768180847,0.3929988145828247,-0.9820693135261536,0.9994086027145386,0.41488853096961975,0.3914710283279419,-0.9823522567749023,0.9993331432342529,0.549444317817688,0.46355006098747253,-0.5517957210540771,0.9995541572570801,0.3948412537574768,0.43440505862236023,-0.6447002291679382,0.9995832443237305,0.49795445799827576,0.5676727294921875,-0.8658410310745239,0.9997270703315735,0.43744707107543945,0.5563341975212097,-0.8936771154403687,0.999748945236206,0.6442669630050659,0.8896009922027588,-0.31761133670806885,0.9952686429023743,0.24563319981098175,0.8047367334365845,-0.42931121587753296,0.9907194375991821,0.6892709732055664,1.2984782457351685,-0.22724060714244843,0.059823475778102875,0.013162823393940926,0.8943427801132202,-0.7477442026138306,0.27389752864837646,0.7001931071281433,1.6961464881896973,-0.42652422189712524,0.03837350755929947,0.02072054333984852,1.147915005683899,-1.446312665939331,0.26636406779289246,0.7207174301147461,1.8324025869369507,-0.48812955617904663,0.05990605056285858,0.009121301583945751,1.203288197517395,-1.5816318988800049,0.24949678778648376,0.6834604740142822,1.808611512184143,-0.534286379814148,0.09417539089918137,0.06385671347379684,1.1639957427978516,-1.5959410667419434,0.313521146774292,0.6666708588600159,1.7627849578857422,-0.4586394429206848,0.10118962824344635,0.06925779581069946,1.1602908372879028,-1.476274013519287,0.3482065200805664,0.5479872226715088,1.7523564100265503,-0.012778851203620434,0.000749774684663862,0.2739415466785431,1.7337653636932373,0.016514122486114502,0.000606150773819536,0.5440946221351624,2.484186887741089,0.3160093128681183,0.0003060696762986481,0.2954595685005188,2.462745428085327,0.2406948357820511,0.00010840613686013967,0.5445776581764221,3.1260955333709717,1.1139626502990723,1.625493860046845e-05,0.2991814911365509,3.086998224258423,0.891314685344696,1.9502297163853655e-06,0.5470682382583618,3.227628469467163,1.1601454019546509,6.806618785049068e-06,0.2928445041179657,3.18088960647583,0.9432945251464844,2.7153241717314813e-06,0.5060335397720337,3.341718912124634,0.6216123700141907,8.415662705374416e-06,0.34172970056533813,3.306772470474243,0.32741743326187134,6.28838688498945e-06,agreeing,A person nodding or showing agreement through gestures.
0.4730076193809509,0.4739398956298828,-1.0134013891220093,0.9996811747550964,0.49849265813827515,0.40551435947418213,-0.9525719881057739,0.9995361566543579,0.511556088924408,0.4080129861831665,-0.9525439143180847,0.999506413936615,0.5270733833312988,0.41149863600730896,-0.9527838826179504,0.9994812607765198,0.44881874322891235,0.3960777223110199,-0.9681364893913269,0.9994696974754333,0.43007928133010864,0.3929422199726105,-0.9677077531814575,0.9993990063667297,0.41488417983055115,0.39141303300857544,-0.9679425954818726,0.9993265867233276,0.549333930015564,0.4624020755290985,-0.5482560396194458,0.9995520114898682,0.3947922885417938,0.4343756437301636,-0.6366065740585327,0.9995892643928528,0.49773383140563965,0.5668029189109802,-0.8566755056381226,0.9997256994247437,0.43742847442626953,0.556152880191803,-0.8785334825515747,0.9997493028640747,0.6461413502693176,0.8908445835113525,-0.3175174295902252,0.995398223400116,0.24501028656959534,0.8049455285072327,-0.4122854769229889,0.9909946322441101,0.6981958150863647,1.3430209159851074,-0.27196627855300903,0.06606968492269516,0.011225281283259392,0.7413626909255981,-0.9005676507949829,0.30803847312927246,0.6973450779914856,1.7124269008636475,-0.4895309507846832,0.03980439901351929,0.05831214040517807,0.8516902327537537,-1.5826666355133057,0.26219338178634644,0.712999701499939,1.8535598516464233,-0.5548372268676758,0.061277180910110474,0.10612986981868744,0.8778098225593567,-1.7540773153305054,0.23868268728256226,0.678269624710083,1.8269307613372803,-0.5903609991073608,0.09584566205739975,0.14076010882854462,0.8906715512275696,-1.7729523181915283,0.29888245463371277,0.6636198163032532,1.7785717248916626,-0.5187087059020996,0.10187894850969315,0.13130085170269012,0.8973801732063293,-1.6486825942993164,0.33358147740364075,0.548198401927948,1.7598174810409546,-0.021369431167840958,0.0008047428564168513,0.2745426595211029,1.739628791809082,0.024788228794932365,0.0006734011112712324,0.539108395576477,2.4937589168548584,0.312485933303833,0.0003735859354492277,0.287171334028244,2.470409393310547,0.2506405711174011,0.00012651181896217167,0.5319489240646362,3.136741876602173,1.0930454730987549,2.2886441001901403e-05,0.2860950827598572,3.098132371902466,0.8925707936286926,2.64063987742702e-06,0.5343644618988037,3.2345495223999023,1.1372442245483398,9.336404218629468e-06,0.280743807554245,3.1903178691864014,0.9451195597648621,3.849305812764214e-06,0.4911174774169922,3.3580942153930664,0.6014198064804077,1.0050152923213318e-05,0.3182385563850403,3.3189914226531982,0.33769679069519043,7.700566129642539e-06,agreeing,A person nodding or showing agreement through gestures.
0.4730105400085449,0.47392532229423523,-1.0376739501953125,0.9996612668037415,0.49846354126930237,0.40498223900794983,-0.9757921099662781,0.99950110912323,0.5115059018135071,0.40748775005340576,-0.9757860898971558,0.9994714260101318,0.5269746780395508,0.4109300374984741,-0.9760026931762695,0.9994450211524963,0.4490087628364563,0.39609143137931824,-0.9906874895095825,0.9994283318519592,0.43038463592529297,0.39313217997550964,-0.9902918934822083,0.9993510246276855,0.4152333736419678,0.39172762632369995,-0.9905908703804016,0.9992683529853821,0.5490323305130005,0.4618465304374695,-0.5500653982162476,0.9995258450508118,0.39483097195625305,0.43524056673049927,-0.6244482398033142,0.9995633959770203,0.49769535660743713,0.5659493207931519,-0.876720130443573,0.9997155666351318,0.4376091957092285,0.5560734868049622,-0.8983656167984009,0.9997381567955017,0.6466317772865295,0.8906139135360718,-0.34503111243247986,0.9953842163085938,0.24505284428596497,0.804735541343689,-0.4112803339958191,0.9904273748397827,0.7010266780853271,1.3379968404769897,-0.32391077280044556,0.07104852795600891,0.011232675984501839,0.7299288511276245,-0.8910695910453796,0.31859835982322693,0.6971760988235474,1.7123719453811646,-0.5477420687675476,0.04107413440942764,0.057612936943769455,0.8979763388633728,-1.6083345413208008,0.24606680870056152,0.7123554348945618,1.8548704385757446,-0.6178902387619019,0.06235693395137787,0.082575224339962,0.91368168592453,-1.7516494989395142,0.22174087166786194,0.6780942678451538,1.8277026414871216,-0.651342511177063,0.09717901796102524,0.13120892643928528,0.8930912613868713,-1.6998507976531982,0.27761077880859375,0.6638120412826538,1.7787948846817017,-0.5767192840576172,0.10272708535194397,0.12640979886054993,0.9027063250541687,-1.622130036354065,0.31162792444229126,0.5466390252113342,1.7603198289871216,-0.031153729185461998,0.0007875111768953502,0.2736476957798004,1.740110993385315,0.03439776971936226,0.0006580573972314596,0.5347579121589661,2.495091438293457,0.29117974638938904,0.0003913693653885275,0.27919498085975647,2.471648693084717,0.30815666913986206,0.00013045479136053473,0.5244851112365723,3.1410555839538574,1.0822718143463135,2.5328752599307336e-05,0.27690932154655457,3.101468324661255,1.0165579319000244,2.888520157284802e-06,0.5278406739234924,3.2377655506134033,1.1284077167510986,1.027000598696759e-05,0.27114754915237427,3.1932733058929443,1.0774915218353271,4.3371451283746865e-06,0.48116058111190796,3.365135431289673,0.5543184280395508,1.0603914233797695e-05,0.3064998686313629,3.322009563446045,0.4565203785896301,8.415195225097705e-06,agreeing,A person nodding or showing agreement through gestures.
0.4736953675746918,0.47289636731147766,-1.0185734033584595,0.9996645450592041,0.4984704554080963,0.40218085050582886,-0.9578898549079895,0.9995070695877075,0.5115015506744385,0.4043399393558502,-0.9579398036003113,0.9994812607765198,0.5269318222999573,0.4073355793952942,-0.9581431150436401,0.9994534254074097,0.4494832456111908,0.39538028836250305,-0.9687494039535522,0.9994325637817383,0.4310176372528076,0.39287036657333374,-0.9683129191398621,0.9993586540222168,0.4159121513366699,0.3915889263153076,-0.9686868786811829,0.9992716908454895,0.548740804195404,0.45693114399909973,-0.5285238027572632,0.9995389580726624,0.39488381147384644,0.43493473529815674,-0.5858058929443359,0.9995706081390381,0.49804916977882385,0.5624831914901733,-0.8567992448806763,0.9997235536575317,0.4389132857322693,0.5551546812057495,-0.8741162419319153,0.9997437596321106,0.6477362513542175,0.8881563544273376,-0.3377482295036316,0.9955391883850098,0.24609608948230743,0.8008019924163818,-0.366388201713562,0.9905489087104797,0.6994531154632568,1.3334088325500488,-0.3537319302558899,0.07409965991973877,0.022294025868177414,0.739899754524231,-0.8858506083488464,0.3265320956707001,0.6962779760360718,1.7113734483718872,-0.6380568742752075,0.04242999106645584,0.05371814966201782,0.9095944166183472,-1.6988331079483032,0.2405616194009781,0.7117136716842651,1.8529330492019653,-0.720117449760437,0.06443389505147934,0.07264333218336105,0.910402238368988,-1.854016661643982,0.2146005779504776,0.6781858801841736,1.8255382776260376,-0.7587850093841553,0.10023713111877441,0.09997926652431488,0.8931787014007568,-1.7975565195083618,0.2687186300754547,0.6637030839920044,1.7773481607437134,-0.6702385544776917,0.10518123209476471,0.10526995360851288,0.9076629877090454,-1.7134592533111572,0.3033318817615509,0.5459489226341248,1.7551052570343018,-0.03039814904332161,0.000789690122473985,0.2736738324165344,1.7323901653289795,0.0337403230369091,0.000658577773720026,0.5308312177658081,2.4900896549224854,0.25146251916885376,0.0004168642917647958,0.27491679787635803,2.465343952178955,0.26622721552848816,0.0001358198351226747,0.5210753679275513,3.1395201683044434,0.9749294519424438,2.901475272665266e-05,0.2733381688594818,3.098836898803711,0.8958960771560669,3.1074328035174403e-06,0.5250993967056274,3.2350666522979736,1.0129612684249878,1.1761737368942704e-05,0.2676442265510559,3.1885297298431396,0.9464595913887024,4.652022198570194e-06,0.47801846265792847,3.3604910373687744,0.45166730880737305,1.142498331319075e-05,0.30242806673049927,3.316605567932129,0.33297497034072876,8.915223588701338e-06,agreeing,A person nodding or showing agreement through gestures.
0.474109411239624,0.470262348651886,-1.0119708776474,0.9996772408485413,0.4984953999519348,0.39806970953941345,-0.9523534774780273,0.9995242953300476,0.511520504951477,0.40019434690475464,-0.9523856043815613,0.9995020031929016,0.5269361734390259,0.40313276648521423,-0.9526046514511108,0.9994728565216064,0.44964033365249634,0.3926689028739929,-0.9638093709945679,0.9994515776634216,0.4311947226524353,0.39093396067619324,-0.9633718729019165,0.9993825554847717,0.41600242257118225,0.3900889456272125,-0.9636905789375305,0.9992950558662415,0.5487322211265564,0.45190781354904175,-0.5261587500572205,0.9995577931404114,0.39487332105636597,0.4329201877117157,-0.5798537731170654,0.9995855093002319,0.49841737747192383,0.5590471625328064,-0.8531196713447571,0.9997358918190002,0.4395095705986023,0.5531079769134521,-0.8705406188964844,0.9997539520263672,0.6481172442436218,0.8869516849517822,-0.3369055390357971,0.9956615567207336,0.24656280875205994,0.7986335754394531,-0.3626048266887665,0.9906412363052368,0.6990790367126465,1.3386090993881226,-0.3584420084953308,0.07727174460887909,0.02966812625527382,0.7651640772819519,-0.882950484752655,0.3305819630622864,0.6941843032836914,1.7109707593917847,-0.6500682830810547,0.044665832072496414,0.05162941664457321,0.9296178817749023,-1.7272911071777344,0.23605285584926605,0.709790825843811,1.8521809577941895,-0.7331368923187256,0.0674162432551384,0.06794609129428864,0.9329972267150879,-1.8868913650512695,0.20949620008468628,0.6757977604866028,1.8251025676727295,-0.7712658047676086,0.10452041029930115,0.09362621605396271,0.9072697162628174,-1.8412004709243774,0.26247864961624146,0.6613651514053345,1.7771145105361938,-0.6818169951438904,0.10908456146717072,0.10130149126052856,0.9206593632698059,-1.744091272354126,0.29742929339408875,0.5457013845443726,1.7544538974761963,-0.030282476916909218,0.0007915324531495571,0.2734660506248474,1.7301185131072998,0.033730342984199524,0.0006577970925718546,0.5289574265480042,2.4900593757629395,0.24881109595298767,0.0004255368548911065,0.27280110120773315,2.464555025100708,0.2719099223613739,0.0001370462850900367,0.5188580751419067,3.1393399238586426,0.9774713516235352,3.101277616224252e-05,0.2694230377674103,3.0983974933624268,0.9191314578056335,3.2171790280699497e-06,0.5230193734169006,3.235501527786255,1.0156499147415161,1.2537668226286769e-05,0.2631341218948364,3.188350200653076,0.9716431498527527,4.816950422537047e-06,0.4746019244194031,3.359386920928955,0.45252880454063416,1.1910838111361954e-05,0.2987724542617798,3.316495180130005,0.35810473561286926,9.327726729679853e-06,agreeing,A person nodding or showing agreement through gestures.
0.47449955344200134,0.4685494005680084,-1.0082584619522095,0.9996876120567322,0.4985731244087219,0.3955967426300049,-0.9489519000053406,0.9995384216308594,0.5116085410118103,0.39779335260391235,-0.9489732980728149,0.9995191097259521,0.5270019173622131,0.4008152484893799,-0.9491937756538391,0.9994890093803406,0.4498344957828522,0.3908575177192688,-0.96045982837677,0.9994673132896423,0.43139559030532837,0.3895781934261322,-0.9600158929824829,0.9994022250175476,0.4161021113395691,0.3889998495578766,-0.9603047370910645,0.9993141889572144,0.5487322807312012,0.4494679272174835,-0.5260938405990601,0.9995725154876709,0.39486759901046753,0.43152540922164917,-0.5788590908050537,0.9995970726013184,0.4987281858921051,0.5571492314338684,-0.8507040739059448,0.9997462034225464,0.43992409110069275,0.5517417788505554,-0.8678253293037415,0.9997626543045044,0.6483035087585449,0.8858183026313782,-0.33555683493614197,0.9957618117332458,0.2468200922012329,0.7968922257423401,-0.3628547787666321,0.9907141923904419,0.6989001035690308,1.3402836322784424,-0.3575337827205658,0.07969999313354492,0.033484868705272675,0.770740270614624,-0.8719525337219238,0.33110982179641724,0.6930936574935913,1.710756778717041,-0.6477373838424683,0.046190936118364334,0.050990015268325806,0.9359588623046875,-1.7270034551620483,0.22947505116462708,0.709195077419281,1.8520065546035767,-0.729826807975769,0.06936267018318176,0.06364911049604416,0.9374072551727295,-1.8867127895355225,0.20304076373577118,0.6747756004333496,1.8247723579406738,-0.7674004435539246,0.10731712728738785,0.08693965524435043,0.9411700963973999,-1.8445358276367188,0.25477686524391174,0.6603032350540161,1.7766988277435303,-0.6792001128196716,0.11150626093149185,0.09575499594211578,0.9535032510757446,-1.744675874710083,0.28962746262550354,0.5452835559844971,1.7530388832092285,-0.03013455867767334,0.0007923589437268674,0.27305352687835693,1.7272166013717651,0.03364526480436325,0.0006551408441737294,0.5276845693588257,2.489734649658203,0.2520160973072052,0.0004296052211429924,0.27171289920806885,2.4630041122436523,0.27599868178367615,0.0001370888203382492,0.5174627304077148,3.1390106678009033,0.9867801666259766,3.239550642319955e-05,0.2673945426940918,3.0979838371276855,0.9310176968574524,3.280571490904549e-06,0.521577775478363,3.235572576522827,1.0256165266036987,1.3033902177994605e-05,0.26071345806121826,3.187988042831421,0.9845811128616333,4.916749730909942e-06,0.47260743379592896,3.358632802963257,0.4628601670265198,1.229383451573085e-05,0.29785627126693726,3.3157997131347656,0.37699049711227417,9.633861736801919e-06,agreeing,A person nodding or showing agreement through gestures.
0.4745979905128479,0.4684698283672333,-1.0060904026031494,0.9997026920318604,0.49859851598739624,0.3952815532684326,-0.9473511576652527,0.9995601773262024,0.5116310715675354,0.3975031077861786,-0.947414219379425,0.9995445013046265,0.5270401239395142,0.4005540609359741,-0.9476487040519714,0.9995124936103821,0.4499252438545227,0.3907613456249237,-0.9581276774406433,0.9994920492172241,0.4314509332180023,0.38954707980155945,-0.9576554298400879,0.9994333982467651,0.41611891984939575,0.38898250460624695,-0.9579669237136841,0.9993457794189453,0.5487333536148071,0.44891828298568726,-0.5242863893508911,0.9995944499969482,0.39481881260871887,0.4312344789505005,-0.5748457908630371,0.9996160864830017,0.4987572133541107,0.5571548938751221,-0.8471056222915649,0.9997597336769104,0.43999844789505005,0.55158531665802,-0.8630402684211731,0.9997751116752625,0.6484086513519287,0.8847182989120483,-0.317042738199234,0.9958805441856384,0.24687747657299042,0.7949625849723816,-0.3626144826412201,0.9908768534660339,0.7002139091491699,1.3441174030303955,-0.35640090703964233,0.08254700899124146,0.05104874446988106,0.7998992204666138,-0.8303044438362122,0.3276536464691162,0.6933056116104126,1.7105095386505127,-0.6910304427146912,0.04894324019551277,0.049352794885635376,1.0224761962890625,-1.7158491611480713,0.2249159812927246,0.7094393968582153,1.8515536785125732,-0.778439462184906,0.07281308621168137,0.06283204257488251,1.048141598701477,-1.8766883611679077,0.20050598680973053,0.6748876571655273,1.8242979049682617,-0.823220431804657,0.11244120448827744,0.08422991633415222,1.0328171253204346,-1.847155213356018,0.2527976334095001,0.6604484915733337,1.7763543128967285,-0.7254049181938171,0.11633981764316559,0.09344296902418137,1.0394123792648315,-1.7388290166854858,0.2867397367954254,0.5448248982429504,1.7530211210250854,-0.029249217361211777,0.0008291261037811637,0.2729893922805786,1.7261468172073364,0.03285737335681915,0.0006798983667977154,0.527593731880188,2.4910318851470947,0.24501946568489075,0.00044895484461449087,0.2725450098514557,2.462979555130005,0.22873535752296448,0.00014373389421962202,0.5168569087982178,3.14052677154541,0.9667516946792603,3.404468225198798e-05,0.2671751379966736,3.0977368354797363,0.8344586491584778,3.497888883430278e-06,0.5207855701446533,3.2382595539093018,1.0040662288665771,1.371710459352471e-05,0.25969386100769043,3.1885223388671875,0.8811481595039368,5.2085501920373645e-06,0.47141963243484497,3.358774423599243,0.4448876976966858,1.3093823326926213e-05,0.29818055033683777,3.315957546234131,0.2657400369644165,1.0353622201364487e-05,agreeing,A person nodding or showing agreement through gestures.
0.47498950362205505,0.4671759307384491,-1.0446497201919556,0.9996587634086609,0.4989778995513916,0.3944976329803467,-0.9825402498245239,0.9994937181472778,0.5121556520462036,0.397098571062088,-0.9825376272201538,0.9994810819625854,0.527696967124939,0.4004348814487457,-0.9827961921691895,0.9994440674781799,0.45015764236450195,0.38926804065704346,-0.9993780851364136,0.9994149208068848,0.4315345883369446,0.3882715106010437,-0.9988940954208374,0.9993509650230408,0.4161277711391449,0.3879631757736206,-0.9991647601127625,0.9992470741271973,0.5490840673446655,0.44899407029151917,-0.560594916343689,0.9995197653770447,0.39471322298049927,0.43041035532951355,-0.6340407133102417,0.9995496869087219,0.49891623854637146,0.5569957494735718,-0.8842786550521851,0.9997227787971497,0.4399953782558441,0.5504477620124817,-0.9063559770584106,0.9997459650039673,0.649092972278595,0.8854880332946777,-0.33573806285858154,0.9956139326095581,0.24131517112255096,0.8011066913604736,-0.4189109206199646,0.989789605140686,0.7059094309806824,1.3526078462600708,-0.3556044101715088,0.08164171874523163,0.009153669700026512,1.0570138692855835,-0.760115385055542,0.31342849135398865,0.6891764402389526,1.7129982709884644,-0.6826075911521912,0.04718836024403572,0.04800601676106453,1.2288094758987427,-1.517221212387085,0.20646867156028748,0.7066706418991089,1.8547885417938232,-0.7711948752403259,0.06956923753023148,0.05737210437655449,1.308672547340393,-1.6656410694122314,0.1844802051782608,0.6656232476234436,1.8318192958831787,-0.8095385432243347,0.1075550839304924,0.08333367109298706,1.2816627025604248,-1.6740398406982422,0.233408585190773,0.6520973443984985,1.7817457914352417,-0.7151366472244263,0.11145301908254623,0.090460866689682,1.2655271291732788,-1.546834111213684,0.26490306854248047,0.5448877811431885,1.7581918239593506,-0.028257807716727257,0.0008550624479539692,0.27013781666755676,1.7342369556427002,0.032042246311903,0.0006828325567767024,0.5280488729476929,2.5025429725646973,0.31554147601127625,0.00044507268466986716,0.2731378376483917,2.4753713607788086,0.3199181854724884,0.00014212999667506665,0.5171641707420349,3.1535964012145996,1.1369298696517944,3.267684223828837e-05,0.26823490858078003,3.1086764335632324,1.0528537034988403,3.4210654575872468e-06,0.5210660696029663,3.259763240814209,1.1860015392303467,1.3208692507760134e-05,0.26091721653938293,3.2073261737823486,1.114099144935608,5.137934294907609e-06,0.47280049324035645,3.3766930103302,0.6290125846862793,1.3135375411366113e-05,0.3045230507850647,3.3373217582702637,0.49297770857810974,1.0429121175548062e-05,agreeing,A person nodding or showing agreement through gestures.
0.4754908084869385,0.4656609892845154,-1.0718119144439697,0.9995162487030029,0.49966350197792053,0.3936375379562378,-1.0079021453857422,0.9992561936378479,0.5132672190666199,0.3966728746891022,-1.0078614950180054,0.9992391467094421,0.5290550589561462,0.40033209323883057,-1.0080687999725342,0.9991853833198547,0.4505392611026764,0.38764575123786926,-1.0298398733139038,0.9991690516471863,0.43172889947891235,0.38673582673072815,-1.0293737649917603,0.9990942478179932,0.41622692346572876,0.38659989833831787,-1.0296881198883057,0.9989617466926575,0.5504039525985718,0.4490375816822052,-0.5950683355331421,0.999225378036499,0.3946649134159088,0.42939239740371704,-0.689750611782074,0.9993646144866943,0.4992014467716217,0.5568270087242126,-0.9150506258010864,0.9995982050895691,0.43999940156936646,0.5489606857299805,-0.9429621696472168,0.9996601939201355,0.6496294736862183,0.8869927525520325,-0.35306817293167114,0.9949861764907837,0.23575782775878906,0.8056279420852661,-0.47767966985702515,0.9886618256568909,0.7099591493606567,1.355533242225647,-0.29564088582992554,0.0806284099817276,0.0002902238047681749,1.1302367448806763,-0.6680001616477966,0.30100002884864807,0.6874613165855408,1.7182741165161133,-0.5616430044174194,0.044473014771938324,0.025812139734625816,1.3718986511230469,-1.261070966720581,0.1889582723379135,0.7054517865180969,1.8607102632522583,-0.6394931674003601,0.06516095995903015,0.015228891745209694,1.4742125272750854,-1.38857102394104,0.16929224133491516,0.6627565622329712,1.8433343172073364,-0.6771224737167358,0.10075529664754868,0.05505400896072388,1.4546366930007935,-1.4202274084091187,0.21483346819877625,0.6491128206253052,1.791524887084961,-0.5933713912963867,0.10458915680646896,0.06448287516832352,1.4285820722579956,-1.295928955078125,0.2439868152141571,0.5442660450935364,1.7619949579238892,-0.020360153168439865,0.0008553797379136086,0.264855295419693,1.7412574291229248,0.02432512864470482,0.0006723071564920247,0.5283533930778503,2.509626626968384,0.3480273187160492,0.0004313677200116217,0.2735028862953186,2.485304117202759,0.3151461184024811,0.0001378244487568736,0.5193976163864136,3.1610379219055176,1.1939668655395508,3.090221434831619e-05,0.2697281539440155,3.1187448501586914,1.037737488746643,3.3253650144615676e-06,0.5229087471961975,3.270463705062866,1.245460867881775,1.2598342436831445e-05,0.2619026303291321,3.221601963043213,1.0976088047027588,5.048510047345189e-06,0.4755414128303528,3.385751247406006,0.7061560750007629,1.3141609088052064e-05,0.3179660141468048,3.3508059978485107,0.4817355275154114,1.0438438039273024e-05,agreeing,A person nodding or showing agreement through gestures.
